Total Population,California County,ZIP,Longitude,Latitude,Ozone Pctl,PM2.5 Pctl,Diesel PM Pctl,Pesticides Pctl,Traffic Pctl,Asthma Pctl,Poverty Pctl
6585,Stanislaus ,95350,-120.9783229,37.6547424,60.36,49.41,62.57,0,50.08,70.28,65.15
4930,Stanislaus ,95350,-121.0032806,37.6798075,56.91,48.73,61.26,96.31,78.08,45.54,52.96
6042,Stanislaus ,95307,-120.942101,37.6018684,60.91,49.95,71.24,0,52.9,70.05,56.18
3631,Stanislaus ,95363,-121.1449685,37.4647933,62.63,50.74,57.71,86.28,10.81,81.49,75.35
3694,Stanislaus ,95351,-120.951749,37.6156323,57.46,48.96,71.69,81.47,55.43,67,49.21
8756,Stanislaus ,95356,-121.0406376,37.6858679,61.72,46.14,24.24,76.75,11.51,67.86,55.78
10720,Stanislaus ,95360,-121.0296226,37.3133564,56.46,50.54,22.99,77.32,4.03,44.28,74.51
6593,Stanislaus ,95361,-120.8306667,37.7663393,61.29,46.99,29.38,84.72,11.38,67.86,50.95
5980,Stanislaus ,95356,-121.0584292,37.6937352,70.82,57.15,41.04,0,19.31,28.84,56.02
5564,Stanislaus ,95357,-120.9477458,37.7234293,58.64,48.9,57.11,94.52,38.93,48.19,49.85
6102,Stanislaus ,95355,-120.9667084,37.6726269,61.5,50.11,56.34,34.08,40.54,68.95,38.77
4895,Stanislaus ,95382,-120.856378,37.525656,57.55,48.77,51.34,92.06,32.82,48.45,62.12
5908,Stanislaus ,95307,-120.9179827,37.6018409,60.86,46.49,27.9,94.59,10.95,67.86,28.18
5624,Stanislaus ,95355,-120.9635795,37.6841105,66.58,47.22,6.95,84.29,1.61,43.46,62.3
3623,Stanislaus ,95356,-121.0456931,37.7204067,59.74,50.1,88.53,0,27.04,82.65,66.21
4764,Stanislaus ,95356,-121.0036408,37.7001655,68.63,52.53,12.56,93.89,2.38,36.68,57.87
3811,Stanislaus ,95361,-120.8727188,37.7667839,63.16,51.65,54.3,0,37.48,84.1,39.31
8007,Stanislaus ,95355,-120.9154999,37.6679063,70.54,56.91,37.23,76.19,18.66,28.84,51.53
5810,Stanislaus ,95355,-120.9656989,37.6591088,62.03,50.2,56.54,63.17,39.38,68.93,55.44
2906,Stanislaus ,95355,-120.9486971,37.6601322,63.51,52.19,54.3,0,24,56.62,41.82
4647,Stanislaus ,95386,-120.6270468,37.6688768,57.81,49.22,59.07,97.51,74.17,60.45,34.51
4422,Stanislaus ,95361,-120.7315696,37.7731119,63.37,52.23,58.4,60.21,73.16,56.62,60.03
3200,Stanislaus ,95350,-121.0220677,37.685664,59.12,49.19,71.46,0,45.19,78.5,33.4
4928,Stanislaus ,95357,-120.9672353,37.6999824,58.99,37.78,9.54,74.13,2.69,66.76,41.75
5093,Stanislaus ,95355,-120.9376668,37.6796323,59.92,49.23,62.74,0,40.33,69.55,67.48
7165,Stanislaus ,95307,-120.9524211,37.601847,56.19,47.91,35.06,93.46,68.48,40.4,13.88
2866,Stanislaus ,95382,-120.8607177,37.516714,62.43,49.85,33.52,76.79,28.86,66.5,64.62
3869,Stanislaus ,95316,-120.6513244,37.6014201,63.91,44.81,11.23,90,11.03,67.12,22.07
7460,Stanislaus ,95380,-120.8421217,37.5053439,71.87,57.74,40.47,64.07,10.76,32.86,36.4
8092,Stanislaus ,95356,-121.0220586,37.701155,71.5,58.43,23.49,90.3,3.32,40.11,41.89
4231,Stanislaus ,95316,-120.7482736,37.5227998,58,49.01,71.72,0,46.89,77.91,54.63
4317,Stanislaus ,95355,-120.9324338,37.6596108,59.26,48.94,51.48,77.81,23.26,59.72,39.07
16007,Stanislaus ,95382,-120.8609918,37.5330658,56.1,50.45,20.19,85.02,7.02,26.06,50.2
4458,Stanislaus ,95355,-120.9505449,37.6718475,62.97,50.76,57.66,86.42,25.6,50.08,50.07
3871,Stanislaus ,95350,-120.9850908,37.6835377,72.81,58.46,39.39,73,7.32,73.49,20.43
10838,Stanislaus ,95380,-120.8252426,37.4998207,69.95,56.51,40.37,88.34,23.46,28.85,25.14
8692,Stanislaus ,95230,-120.831488,37.8903605,57.23,48.72,54.79,85.98,23.11,45.54,38.41
17129,Stanislaus ,95382,-120.8343873,37.5147982,61.26,49.35,52.15,5.01,31.62,68.14,31.75
4815,Stanislaus ,95356,-121.038906,37.6996863,61.04,49.48,52.15,0,45.63,68.95,41.91
3249,Sutter ,95991,-121.6114867,39.123665,38.61,11.67,60.55,0,48.5,69.38,95.79
6071,Sutter ,95991,-121.6128856,39.1353485,38.53,11.46,58.48,73.53,13.33,69.38,85.84
6182,Sutter ,95991,-121.628638,39.1341611,38.07,11.68,36.39,88.74,20.17,23.3,75.51
6438,Sutter ,95993,-121.6664276,39.134305,39.59,12.16,64.41,78.68,19.45,69.38,74.47
4559,Sutter ,95957,-121.7595873,38.975616,39.28,11.91,64.41,0,40.86,69.38,89.45
4037,Sutter ,95991,-121.6237303,39.158005,39.25,11.64,60.91,55.96,36.42,69.38,89.8
2461,Sutter ,95953,-121.6942945,39.241136,31.28,10.45,17.13,93.76,11.4,36.83,70.74
6205,Sutter ,95991,-121.6245696,39.1465851,39.86,17.03,18.69,90.53,6.35,39.57,78.86
2551,Sutter ,95991,-121.6016745,39.0927643,33.56,16.35,19.17,85.45,13.37,50.9,37.52
4358,Sutter ,95953,-121.653915,39.2827425,40.21,19.11,24.81,91.53,12.25,39.88,87.45
1561,Sutter ,95993,-121.6633133,39.0342246,25.27,9.32,14.39,83.06,0.85,50.02,58.16
6029,Sutter ,95659,-121.5333668,38.854825,40.5,12.36,29.58,91.86,8.56,20.81,43.12
4783,Sutter ,95991,-121.6216316,39.0836731,37,11.15,58.32,55.46,11.43,69.38,61.95
6966,Sutter ,95991,-121.6248059,39.1071246,37.05,11.37,36.16,91.23,10.47,20.77,49.87
7163,Sutter ,95991,-121.6292546,39.1196085,35.3,10.84,26.49,94.69,7.68,21.43,55.89
2403,Sutter ,95993,-121.6796539,39.1627684,37.8,11.4,58.48,27.67,12.84,69.38,50.76
3585,Sutter ,95993,-121.6618808,39.1198969,36.76,11.03,34.99,88.94,17.49,69.38,40.89
3970,Sutter ,95953,-121.8399669,39.2210289,35.32,10.9,28.82,95.78,12.19,68.98,40.27
4178,Sutter ,95993,-121.6473903,39.1765368,38.8,12.21,64.41,85.49,22.46,28.51,32.74
4528,Sutter ,95993,-121.6396026,39.1562085,39.24,12.54,35.73,94.49,11.33,27.9,15.99
3460,Sutter ,95993,-121.6619167,39.0906987,40.27,13.57,6.46,81.53,4.73,26.84,48.42
4112,Tehama ,96021,-122.2210805,39.8868917,31.53,27.48,20.94,89.21,23.75,91.14,68.88
7523,Tehama ,96080,-122.2426817,40.1524476,15.31,38.47,16.52,77.08,26.64,85.95,80.37
7828,Tehama ,96021,-122.0239555,39.9701372,37.81,21.21,26.67,74.49,20.86,94.17,85.6
3678,Tehama ,96035,-122.1795281,40.0733075,32.16,38.6,9.76,88.54,7.62,88.51,72.29
7175,Tehama ,96021,-122.1205504,39.8864854,22.23,42.22,12.03,81.04,1.23,84.3,68.84
4515,Tehama ,96080,-122.2577045,40.1970846,0,,1.33,52.97,0.16,91.13,78.1
5213,Tehama ,96080,-121.8564922,40.1943009,42.1,17.56,27.69,82.36,41.54,94.17,69.88
5507,Tehama ,96080,-122.2068646,40.1913614,38.9,18.15,29.25,25.14,10.7,94.17,75.5
4699,Tehama ,96080,-122.6497624,40.0579918,47.53,8.6,1.98,74.93,1.33,90.18,63.2
7705,Tehama ,96080,-122.338894,40.2367374,29.52,9.5,7.59,52.74,34.25,81.31,58.03
5508,Tehama ,96022,-122.3353367,40.3210457,28.42,13.58,5.55,81.2,13.83,93.29,31.47
4558,Trinity ,96052,-122.8246948,41.0094335,,0.08,0.93,12.42,0.05,78.03,41.13
3105,Trinity ,96041,-123.2643313,40.535597,,1.3,0.75,0,0.02,67.14,74.82
975,Trinity ,39,-123.2109469,40.0696019,,,0.21,0,0.01,63.71,61.73
2281,Trinity ,96052,-122.7826336,40.8451769,,0.31,0.16,1,0.87,46.25,61.66
2867,Trinity ,96010,-123.2441079,40.8228066,0,0.16,0.75,12.59,0.44,65.55,74.06
3427,Tulare ,93257,-119.0257487,36.0344686,85.89,98.45,21.7,94.22,41.8,61.56,96.09
8171,Tulare ,93274,-119.3370033,36.196369,89.02,98.33,22.59,85.35,22.39,76.57,93.12
5745,Tulare ,93618,-119.3859943,36.5384542,91.98,96.14,24.56,95.62,4.89,74.06,89.55
7682,Tulare ,93256,-119.2918483,35.9647863,78.63,97.32,15.21,88.44,8.71,35.49,98.1
7016,Tulare ,93631,-119.4468987,36.4518121,86.35,78.78,13.66,87.88,6.02,72.35,88.25
6529,Tulare ,93257,-119.0245203,36.0455672,81.54,97.18,16.44,87.08,8.86,57.13,97.65
6117,Tulare ,93291,-119.3858168,36.3926684,92.42,97.28,73.71,34.21,41.45,56.52,94.94
6446,Tulare ,93219,-119.3058575,35.8580543,83.36,97.61,17.49,81.14,10.71,73.83,95.35
3591,Tulare ,93647,-119.2875202,36.5436858,82.79,98.25,17.18,80.8,15.17,86.13,84.59
9670,Tulare ,93618,-119.3924612,36.5293483,87.01,74.91,46.97,33.18,23.62,72.81,95.12
8235,Tulare ,93618,-119.3857111,36.5617547,92.3,97.26,38.72,74.43,12.04,77.15,93.94
5587,Tulare ,93267,-119.1119527,36.1328505,92.54,94.47,33.11,94.55,5.91,79.66,93.67
3405,Tulare ,93274,-119.4402943,36.1358963,87.04,97.23,32.44,90.6,6.4,45.09,70.17
6712,Tulare ,93646,-119.2556351,36.6023032,87.1,96.89,36.47,55.36,8.13,45.09,95.8
9406,Tulare ,93292,-119.2871757,36.3199506,89.1,92.12,17.6,90.24,6.36,26.79,97.13
5193,Tulare ,93291,-119.3005779,36.3379779,86.8,96.51,24.59,91.93,7.85,45.22,90.35
7837,Tulare ,93291,-119.2957398,36.3521706,88.94,91.59,16.49,89.27,7.51,75.88,84.76
8037,Tulare ,93272,-119.3368879,36.056592,92.76,96.45,31.98,90.77,37.01,57.59,73.17
6200,Tulare ,93292,-119.2516114,36.3354354,90.51,92.47,14.7,88.97,3.89,46.35,96.52
6717,Tulare ,93257,-119.0217027,36.0577198,86.21,97.92,21.27,95.72,10.79,54.27,71.4
6983,Tulare ,93257,-119.0241104,36.0867011,92.34,97.49,38.65,33.51,14.18,77.42,96.42
3395,Tulare ,93292,-119.2194823,36.2781982,90.73,84.24,25.59,88.48,12.54,48.42,97.58
3729,Tulare ,93207,-118.9866017,35.8807557,87.29,98.07,55.52,0,34.93,86.54,97.04
1337,Tulare ,93257,-118.9780019,36.0952673,92.36,97.52,58.21,0,45.4,77.83,79.86
2499,Tulare ,93247,-119.0940852,36.1948818,85.1,98.59,17.74,81.9,13.9,85.54,75.69
5542,Tulare ,93257,-118.9982663,36.0619829,86.7,98.29,34.31,66.95,8.28,86.54,96.96
2769,Tulare ,93291,-119.299985,36.3302301,90.75,98.1,63.66,19.16,49.36,55.89,87.72
4218,Tulare ,93274,-119.3656637,36.2075367,91.37,86.98,25.3,93.62,11.01,48.42,98.12
2635,Tulare ,93274,-119.3563298,36.2002109,93.99,67.03,11.81,86.32,3.37,37.53,83.31
5931,Tulare ,93274,-119.3385748,36.2117012,87.9,72.47,34.52,70.57,20.08,72.81,95.44
4123,Tulare ,93615,-119.259301,36.4957832,87.52,72.26,38.42,67.59,29.99,72.81,98.26
2028,Tulare ,93291,-119.3547493,36.3512901,86.64,76.75,46.97,74.66,10.88,72.81,82.51
7184,Tulare ,93223,-119.203884,36.3027536,87.26,70.28,29.58,60.68,9.08,72.81,85.68
3778,Tulare ,93274,-119.4390093,36.2434094,90.83,91.29,17.35,87.71,3.77,48.73,76.95
2663,Tulare ,93618,-119.4459533,36.5281824,88.24,71.11,9.25,87.25,0.92,32.36,93.58
4652,Tulare ,93274,-119.3660695,36.1909171,86.78,98.21,47.01,14.75,8.33,86.54,91.3
7470,Tulare ,93274,-119.2730278,36.1906178,80.13,97.29,32.57,90.9,32.89,32.61,98.66
7416,Tulare ,93286,-119.0856162,36.3947015,92.57,91.99,14.81,91.6,2.23,57.78,82.13
4376,Tulare ,93247,-119.1045232,36.2136987,90.49,98.16,63.66,59.05,29.04,55.89,53.26
1740,Tulare ,93247,-119.1291061,36.2050995,87.81,98.11,55.87,0,33.35,86.54,67.63
6628,Tulare ,93277,-119.3226585,36.3056613,83.84,,8.39,80.87,1.87,32.11,94.45
5561,Tulare ,93274,-119.3214124,36.1899328,91.42,76.59,21.39,81.67,4.42,48.42,90.38
5391,Tulare ,93257,-119.0549135,36.0930135,93.97,65.9,14.39,78.35,5.66,37.61,94.53
4830,Tulare ,93219,-119.265395,35.8758839,91.5,97.91,63.66,0,58.01,55.89,62.74
11470,Tulare ,93274,-119.3438407,36.2256444,88.59,97.42,22.18,90.83,24.69,86.18,49.92
5847,Tulare ,93257,-119.0166966,36.070899,88.21,63.28,6.61,67.92,4,71.88,90.3
3519,Tulare ,93277,-119.2990915,36.302965,86.24,98.24,33.1,78.48,2.83,86.54,81.76
4016,Tulare ,93257,-119.0478137,36.0667198,91.74,97.68,73.52,39.02,33.3,55.89,42.96
5581,Tulare ,93292,-119.2108517,36.4202175,93.3,76.99,17.48,91,9.7,55.11,74.62
8185,Tulare ,93274,-119.3587288,36.2183676,90.35,98.04,38.39,93.19,45.93,57.66,56.32
3077,Tulare ,93257,-119.0322513,36.0713873,87.42,75.79,38.08,0,32.27,72.81,89.71
10796,Tulare ,93618,-119.3860655,36.5529114,87.95,80.6,21.96,68.78,17.84,72.81,52.84
5663,Tulare ,93277,-119.3406647,36.3236674,91.16,97.95,63.66,0,47.3,55.89,55.86
5918,Tulare ,93247,-119.0817133,36.2125439,92.55,90.81,23.35,86.45,5.11,33.75,85.5
4363,Tulare ,93286,-119.10036,36.4201875,86.69,98.38,20.17,59.42,1.57,86.54,75.77
5765,Tulare ,93291,-119.3323771,36.3331465,91.29,98.02,46.31,16.94,47.39,77.83,37.18
5002,Tulare ,93274,-119.3755912,36.2182393,87.55,97.94,52.61,28.79,47.34,86.54,57.18
3390,Tulare ,93292,-119.2517367,36.3597158,91.79,97.72,73.38,0,41.2,55.89,29.25
7114,Tulare ,93277,-119.3440073,36.3172622,87.13,83.42,26.24,48.95,26.97,72.81,70.12
19732,Tulare ,93274,-119.3208345,36.203971,90.23,98.19,34.5,74.53,23.99,77.83,26.31
4689,Tulare ,93292,-119.2516321,36.3197797,91.99,97.71,73.26,0,54.98,55.89,46.58
6447,Tulare ,93292,-119.2649465,36.298584,88.14,98.17,52.74,59.98,36.19,86.54,44.43
4570,Tulare ,93277,-119.3228298,36.3200435,88.52,98.01,51.11,73.7,40.76,86.54,51.56
7002,Tulare ,93274,-119.3219739,36.2189133,86.93,96.68,28.77,25.37,8.03,45.09,81.5
5258,Tulare ,93257,-119.0618557,36.0730814,92.89,89.78,28.27,92.79,5.58,33.75,66.03
5142,Tulare ,93291,-119.3587347,36.3345065,96.56,9.64,0.93,65.59,1.01,31.92,47.82
7149,Tulare ,93221,-119.1467114,36.285001,92.63,96.5,53.63,80.74,38.21,57.54,34.25
560,Tulare ,93277,-119.3248599,36.2802907,86.58,70,20.37,81.97,0.46,72.81,99.77
8013,Tulare ,93277,-119.3405353,36.3055269,92.71,96.31,25.2,92.1,8.88,59.4,60.14
2861,Tulare ,93277,-119.3028348,36.3092952,87.63,90.37,17.6,87.94,2.62,72.81,69.92
6500,Tulare ,93277,-119.3866306,36.3125416,92.1,96.88,51.48,82.46,14.52,57.53,52.52
6126,Tulare ,93257,-119.0847036,36.0906458,87.39,98.28,41.07,0,7.2,86.54,93.19
4910,Tulare ,93277,-119.3047728,36.3198504,90.41,98.15,63.66,31.12,20.98,55.89,48.54
7090,Tulare ,93221,-119.1202602,36.3259261,87.28,87.12,20.05,3.49,11.41,72.81,64.51
5097,Tulare ,93221,-119.1444506,36.3043939,88.09,98,52.58,47.29,46.86,86.54,76.01
2733,Tulare ,93271,-118.8366159,36.5233963,90.08,98.26,41.8,62.37,49.52,77.4,19.58
4378,Tulare ,93265,-118.4920872,36.1727771,88.75,98.41,55.5,75.12,54.96,55.99,21.65
5615,Tulare ,93257,-118.9838486,36.0380615,,,0.36,46.89,0.29,40.29,44.37
1778,Tuolumne ,95370,-120.3618958,38.0034086,65.64,26.3,1.73,8.47,7.28,54.4,42.53
3678,Tuolumne ,95335,-120.1895292,38.2149739,66.6,7.77,2.89,16.81,15.04,83.34,75.15
4439,Tuolumne ,95327,-120.4335241,37.9315151,57.6,1.27,0.51,19.83,5.35,89.92,53.35
8355,Tuolumne ,95370,-120.3277066,37.9231742,65.91,11.71,4.28,11.69,4.69,71.19,62.94
5358,Tuolumne ,95327,-120.4501293,37.7908267,66.2,8.95,1.33,22.15,12.89,84.23,27.98
6433,Tuolumne ,40,-119.6407227,37.9494993,53.32,,0.36,18,5.21,63.59,35.3
3954,Tuolumne ,95335,-119.849589,38.1866222,59.07,0.14,0.29,18.93,1.88,43.98,51.15
8132,Tuolumne ,95370,-120.3994429,37.9791454,65.03,6.22,1.58,30.45,14.48,83.2,44.74
5765,Tuolumne ,95346,-120.0887219,37.9292989,63.39,3.46,0.51,18.03,5.99,85.43,51.85
3883,Tuolumne ,95370,-120.2986345,38.0191545,66.57,8.8,3.47,10.76,11.69,82.79,50.17
3590,Tuolumne ,95327,-120.5370715,37.8919389,64.12,22.13,7.67,0,5.19,58.79,
5091,Ventura ,93030,-119.1342635,34.2084353,0.1,36.54,53.95,99.83,71.92,81.3,89.9
5279,Ventura ,93030,-119.1669539,34.1929074,0,36.33,43.86,98.54,36.57,81.13,94.16
5020,Ventura ,93030,-119.2319857,34.2098935,0,39.3,28.91,99.67,24.65,58.19,67.75
1469,Ventura ,93033,-119.1490764,34.140882,0,38.73,34.25,99.93,21.77,58.82,51.75
7533,Ventura ,93030,-119.1729084,34.2034678,0,36.95,40.74,96.88,47.57,60.16,89.38
1867,Ventura ,93033,-119.1186906,34.1712698,19.48,32.23,15.92,96.11,63.39,40.85,46.22
4387,Ventura ,93001,-119.2996148,34.2906641,0,37.89,49.82,97.84,53.09,58.18,81.23
2822,Ventura ,93001,-119.2944448,34.2763658,60.04,33.09,8.48,88.77,19.8,10.28,82.47
7430,Ventura ,91320,-118.9295149,34.1984453,0,28.08,32.47,96.41,62.75,44.51,86.66
7858,Ventura ,93041,-119.1940323,34.145655,0,37.7,71.9,46.23,36.71,58.78,92.85
3003,Ventura ,93036,-119.1371739,34.2329791,2.89,35.1,49.32,99.97,78.84,49.16,82.28
321,Ventura ,93033,-119.1511429,34.1859635,0,33.7,35.02,91.8,86.14,49.23,83.13
2694,Ventura ,93021,-118.8899164,34.2815484,17.58,38.67,63.71,82.63,71.01,40.7,58.83
6760,Ventura ,93030,-119.1527473,34.2125244,0,35.61,32.03,79.74,65.3,62.54,67.78
7982,Ventura ,93030,-119.1860277,34.202819,0,35.67,34.25,77.12,51.67,81.3,80.95
6758,Ventura ,93015,-118.7690795,34.4146679,24.15,30.41,10.26,79.41,26.01,44.98,65.24
4476,Ventura ,93033,-119.1735081,34.1517695,0,37.16,43.06,100,38.26,58.65,73.87
6586,Ventura ,93033,-119.1708226,34.178902,0,37.36,41.48,80.64,46.46,58.18,79.44
819,Ventura ,93030,-119.1684374,34.2173083,47.31,39.98,1.03,63.53,0.25,19.4,67.04
6424,Ventura ,93004,-119.1405608,34.292334,0,35.13,27.09,85.19,56.06,81.3,80.82
7251,Ventura ,93030,-119.186116,34.1938413,0,37.47,71.9,43.67,28.63,63.18,58.53
2571,Ventura ,93015,-118.8702018,34.4088728,0,28.84,31.1,98.74,76.39,44.51,68.54
5397,Ventura ,93033,-119.1821358,34.1511164,0,33.92,22.77,89.04,53.12,52.95,67.7
6679,Ventura ,93001,-119.2884377,34.2996321,0,36.04,34.37,78.15,58.39,59.14,74.8
941,Ventura ,93042,-119.1160918,34.1061405,11.2,24.42,14.32,87.84,75.07,41.64,34.66
4375,Ventura ,93030,-119.1858676,34.2135354,38.71,39.6,22.53,82.27,61.07,10.94,73.95
6141,Ventura ,93033,-119.1486074,34.1719898,19.45,31.17,18.24,77.75,30.96,44.98,86.36
4577,Ventura ,93012,-119.0392215,34.1575595,0,35.6,43.57,0,55.51,81.3,97.14
5324,Ventura ,93001,-119.371944,34.3439029,0,36.98,61.83,9.9,40.69,63.99,63.37
5478,Ventura ,93001,-119.2460082,34.2507528,0,32.97,22.86,99.37,41.47,79.99,30.44
9976,Ventura ,93015,-118.9627618,34.411561,8.29,41.2,29.17,98.9,75.39,24.97,23.73
2126,Ventura ,93041,-119.2083822,34.1784074,0,41.86,5.07,95.55,22.81,60.98,54.23
4120,Ventura ,93060,-119.0606093,34.3535231,0,37.85,43.06,95.58,43.21,58.18,63.99
14589,Ventura ,93036,-119.1583831,34.240782,0,34.98,49.88,89.31,73.13,71.85,46.89
1778,Ventura ,93010,-119.0878362,34.2350542,8.79,32.19,27.77,99.87,77.66,33.58,70.26
6786,Ventura ,93060,-119.0772575,34.3453966,48.01,31.65,7.72,85.95,16.45,10.17,63.16
8366,Ventura ,93003,-119.2029688,34.2540321,2.11,34.05,39.44,99.7,64.74,49.23,58.78
3432,Ventura ,93004,-119.1565313,34.2788511,0,37.6,41.02,82.43,30.7,58.18,69.17
8187,Ventura ,93066,-119.0558409,34.3332732,0,34.49,22.86,78.64,60.61,80.68,52.55
5089,Ventura ,93003,-119.2209072,34.2631822,0,37.93,37.21,95.08,27.53,58.18,73.8
8378,Ventura ,93041,-119.1908963,34.1622199,26.34,44.18,31.62,0,88.57,7.06,55.72
3881,Ventura ,93003,-119.2022525,34.268934,0,30.43,56.03,92.63,66.23,63,31.72
6441,Ventura ,91320,-118.9441062,34.1863938,18.56,31.18,15.87,82.9,40.66,44.98,66.17
4777,Ventura ,93063,-118.7043688,34.2762804,35.1,30.84,14.63,78.21,38.23,11.2,68.24
5389,Ventura ,93060,-119.2005749,34.3589732,0,37.73,43.99,52.91,48.31,58.18,59.17
6270,Ventura ,91362,-118.8455482,34.1750754,0,31.32,53.89,98.14,81.51,62.26,45.16
2473,Ventura ,93033,-119.1565272,34.1642972,16.03,28.61,8.22,61.64,32.31,46.9,50.4
2888,Ventura ,93063,-118.6739309,34.2747162,0,36.52,34.37,0,58.09,58.18,89.35
8668,Ventura ,93065,-118.8083423,34.278331,0,31.14,58.87,94.29,79.82,63,50.51
3838,Ventura ,93010,-119.0527386,34.2197814,0,35.05,34.37,97.81,57.3,43.89,55.06
5778,Ventura ,93010,-119.0342535,34.2219343,0,36.14,34.37,0,44.77,59.75,79.96
5127,Ventura ,93033,-119.1721776,34.1674563,13.55,38.22,52.37,97.71,76.84,41.9,57.41
3520,Ventura ,93060,-119.0487659,34.4021613,34.52,46.27,42.41,12.26,80.12,17.33,53.75
5898,Ventura ,93036,-119.1656216,34.2505709,2.06,31.52,61.48,95.85,62.82,63,47.7
5767,Ventura ,93021,-118.906726,34.2752843,7.27,36.47,40.37,99.6,72.51,41.1,21.31
3065,Ventura ,93063,-118.7274118,34.2776642,18.51,31,15.45,69.71,8.42,44.98,72.8
6814,Ventura ,93063,-118.7065603,34.2871063,0,37.07,47.24,0,33.99,58.18,60.88
3590,Ventura ,93060,-119.1192691,34.3846679,0,36.53,35.38,17.24,43.71,59.5,51.43
2150,Ventura ,93066,-119.0253426,34.2547611,0,37.39,71.9,0,32.42,58.7,73.53
3907,Ventura ,93003,-119.2416995,34.2706551,35.03,47.09,46.25,0,86.02,16.14,56.46
6249,Ventura ,93035,-119.4256973,34.0110019,0,35.73,55.93,99.24,32.32,81.3,41.37
4330,Ventura ,91360,-118.867895,34.1816985,0,32.07,61.53,81.87,81.18,63,30.79
5632,Ventura ,93065,-118.738939,34.2764924,0,35.41,34.31,98.27,54.81,46.7,44.87
4235,Ventura ,93033,-119.163289,34.1679536,8.63,31.41,25.76,97.01,41.26,35.04,34.54
8606,Ventura ,93033,-119.1719507,34.1583225,0,34.68,29.88,98.94,52.26,43.35,36.77
2388,Ventura ,93033,-119.1898328,34.1720578,0,30.77,50.28,87.41,72.08,63,25.7
5988,Ventura ,93001,-119.2629165,34.255445,49.29,42.99,25.43,58.82,71.67,30.7,36.93
2885,Ventura ,93036,-119.1903853,34.224257,0,34.19,22.86,84.79,64.61,49.23,42.5
6288,Ventura ,93003,-119.1820881,34.254839,0,28.36,39.18,37.03,22.44,44.51,76.32
5455,Ventura ,93063,-118.6865756,34.2793634,0,33.17,24.59,97.94,33.02,52.2,10.15
7788,Ventura ,91361,-118.8610975,34.1532016,19.4,29.95,9.29,88.51,32.06,44.9,52.34
5027,Ventura ,93065,-118.7744879,34.2700452,2.32,32.11,61.48,99.47,32.72,60.83,28.76
2694,Ventura ,93036,-119.2067181,34.2260796,20.01,37.13,15.21,89.9,22.79,34.89,26.35
4795,Ventura ,93033,-119.1820508,34.1578571,0,30.29,19.22,98.44,75.83,44.51,18.69
7724,Ventura ,93065,-118.7697289,34.2778958,6.79,32.33,27.9,96.68,51.15,33.54,28.57
4315,Ventura ,93001,-119.2736531,34.2739342,64.74,47.1,27.69,0,77.62,28.44,47.07
6335,Ventura ,91360,-118.8826181,34.1878048,35,47.89,51.79,0,87.91,4.83,55.6
2388,Ventura ,93065,-118.753251,34.2699733,0,36.38,57.48,71.77,65.32,42.32,49.97
5308,Ventura ,93063,-118.696862,34.2454855,65.19,46.35,27.69,0,77.3,28.44,41.79
3908,Ventura ,93063,-118.7273774,34.2682522,38.77,46.41,26.25,10.99,76.7,16.83,54.47
4657,Ventura ,93033,-119.1819133,34.1676376,0,33.62,24.44,94.65,55.84,49.23,33.84
4845,Ventura ,93033,-119.1816278,34.1781865,23.33,44.35,41.8,0,80.78,6.67,33.53
3336,Ventura ,93010,-119.0596989,34.2274729,12.8,37.71,50.77,71.44,32.49,41.9,31.96
5419,Ventura ,93023,-119.2836116,34.4427196,2.08,33.27,42.08,98.7,81.17,49.23,53.41
3768,Ventura ,93035,-119.201331,34.1938291,21.18,34.94,16.94,97.87,12.55,27.87,22.27
5325,Ventura ,93001,-119.2882052,34.2871365,21.67,40.34,48.65,98.34,76.14,17.92,10.35
4353,Ventura ,93035,-119.234767,34.1870831,61.15,46.44,27.27,0,77.59,28.44,41.08
4320,Ventura ,93033,-119.1833977,34.1860972,16.22,37.99,52.94,37.43,28.2,41.9,26.87
4762,Ventura ,93065,-118.768421,34.3123277,36.42,39.38,21.9,81.5,62.59,10.94,26.34
5380,Ventura ,93021,-118.8985461,34.2970288,69.36,47.87,22.96,0,75.17,28.44,35.95
5966,Ventura ,93065,-118.7508193,34.262391,0,34.16,9.05,99.3,44.11,42.43,15.02
3635,Ventura ,93060,-119.1600913,34.2996992,27.97,49.24,11.9,74.63,71.69,1.36,15.6
4073,Ventura ,93060,-119.0857732,34.3477055,18.54,38.17,51.25,76.52,30.61,41.9,25.92
4491,Ventura ,93033,-119.1912826,34.1819816,20.92,25.76,9.36,71.01,28.75,45.49,32.4
3870,Ventura ,93035,-119.2146586,34.1894237,19.55,38.44,48.43,91.4,28.66,39.62,6.18
4119,Ventura ,93063,-118.684829,34.2697395,53.08,45.43,16.84,0,54.9,31.53,61.83
6695,Ventura ,93012,-119.011877,34.2262262,30.05,48.4,26.58,7.47,88.61,1.36,19.05
2026,Ventura ,93003,-119.1896449,34.2620831,26.83,27.88,4.43,35.37,10.54,33.59,37.47
3950,Ventura ,93065,-118.8056692,34.2640509,4.99,31.92,45.04,95.32,42.85,33.54,25.63
2488,Ventura ,93012,-118.9908667,34.2200185,20.57,24.43,9.03,71.8,6.41,44.73,36.15
3767,Ventura ,93021,-118.8452329,34.2728016,66.93,47.94,24.14,0,34.15,28.44,30.56
